pseudo_subid,exp_subid,condition,movName,eventNo,separated,recall
45,12,Interrupted,Corn,19,FALSE,0
45,12,Interrupted,Corn,20,FALSE,0
45,12,Interrupted,Corn,21,TRUE,0
45,12,Interrupted,Corn,22,FALSE,0
45,12,Interrupted,Corn,23,FALSE,0
45,12,Interrupted,Corn,24,FALSE,0
45,12,Interrupted,Corn,25,FALSE,1
45,12,Interrupted,Corn,26,FALSE,1
45,12,Interrupted,Corn,27,FALSE,0
45,12,Interrupted,Corn,28,FALSE,1
45,12,Interrupted,Corn,29,FALSE,0
45,12,Interrupted,Corn,30,TRUE,1
45,12,Interrupted,Corn,31,FALSE,0
45,12,Interrupted,Corn,32,FALSE,1
45,12,Interrupted,Corn,33,FALSE,0
45,12,Interrupted,Corn,34,FALSE,0
45,12,Interrupted,Corn,35,FALSE,0
45,12,Interrupted,Corn,36,FALSE,0
45,12,Interrupted,Corn,37,TRUE,0
45,12,Interrupted,Corn,38,FALSE,0
45,12,Interrupted,Corn,39,FALSE,0
45,12,Interrupted,Corn,40,FALSE,0
45,12,Interrupted,Corn,41,FALSE,0
45,12,Interrupted,Corn,42,FALSE,0
45,12,Interrupted,Corn,43,FALSE,0
45,12,Interrupted,Corn,44,FALSE,0
45,12,Interrupted,Corn,45,TRUE,0
45,12,Interrupted,Corn,46,FALSE,1
45,12,Interrupted,Corn,47,FALSE,0
45,12,Interrupted,Corn,48,FALSE,0
45,12,Interrupted,Corn,49,FALSE,0
45,12,Interrupted,Corn,50,FALSE,0
45,12,Interrupted,Corn,51,FALSE,0
45,12,Interrupted,Corn,52,TRUE,0
45,12,Interrupted,Corn,53,FALSE,0
45,12,Interrupted,Corn,54,FALSE,0
45,12,Interrupted,Corn,55,FALSE,0
45,12,Interrupted,Corn,56,FALSE,0
45,12,Interrupted,Corn,57,FALSE,0
45,12,Interrupted,Corn,58,FALSE,0
45,12,Interrupted,Corn,59,TRUE,0
45,12,Interrupted,Corn,60,FALSE,1
45,12,Interrupted,Corn,61,FALSE,0
45,12,Interrupted,Corn,62,FALSE,0
45,12,Interrupted,Corn,63,FALSE,0
45,12,Interrupted,Corn,64,FALSE,1
45,12,Interrupted,Corn,65,TRUE,0
45,12,Interrupted,Corn,66,FALSE,1
45,12,Interrupted,Corn,67,FALSE,0
45,12,Interrupted,Corn,68,FALSE,0
45,12,Interrupted,Corn,69,FALSE,0
46,12,Uninterrupted,Corn,1,FALSE,0
46,12,Uninterrupted,Corn,2,FALSE,1
46,12,Uninterrupted,Corn,3,FALSE,0
46,12,Uninterrupted,Corn,4,FALSE,0
46,12,Uninterrupted,Corn,5,FALSE,1
46,12,Uninterrupted,Corn,6,FALSE,1
46,12,Uninterrupted,Corn,7,TRUE,0
46,12,Uninterrupted,Corn,8,FALSE,0
46,12,Uninterrupted,Corn,9,FALSE,0
46,12,Uninterrupted,Corn,10,FALSE,0
46,12,Uninterrupted,Corn,11,FALSE,1
46,12,Uninterrupted,Corn,12,FALSE,1
46,12,Uninterrupted,Corn,13,FALSE,1
46,12,Uninterrupted,Corn,14,TRUE,1
46,12,Uninterrupted,Corn,15,FALSE,0
46,12,Uninterrupted,Corn,16,FALSE,1
46,12,Uninterrupted,Corn,17,FALSE,1
46,12,Uninterrupted,Corn,18,FALSE,1
46,12,Uninterrupted,Corn,19,FALSE,0
46,12,Uninterrupted,Corn,20,FALSE,0
46,12,Uninterrupted,Corn,21,TRUE,0
46,12,Uninterrupted,Corn,22,FALSE,1
46,12,Uninterrupted,Corn,23,FALSE,0
46,12,Uninterrupted,Corn,24,FALSE,1
46,12,Uninterrupted,Corn,25,FALSE,1
46,12,Uninterrupted,Corn,26,FALSE,1
46,12,Uninterrupted,Corn,27,FALSE,1
46,12,Uninterrupted,Corn,28,FALSE,0
46,12,Uninterrupted,Corn,29,FALSE,0
46,12,Uninterrupted,Corn,30,TRUE,1
46,12,Uninterrupted,Corn,31,FALSE,0
46,12,Uninterrupted,Corn,32,FALSE,1
46,12,Uninterrupted,Corn,33,FALSE,1
46,12,Uninterrupted,Corn,34,FALSE,1
46,12,Uninterrupted,Corn,35,FALSE,0
46,12,Uninterrupted,Corn,36,FALSE,0
46,12,Uninterrupted,Corn,37,TRUE,1
46,12,Uninterrupted,Corn,38,FALSE,0
46,12,Uninterrupted,Corn,39,FALSE,0
46,12,Uninterrupted,Corn,40,FALSE,0
46,12,Uninterrupted,Corn,41,FALSE,0
46,12,Uninterrupted,Corn,42,FALSE,1
46,12,Uninterrupted,Corn,43,FALSE,1
46,12,Uninterrupted,Corn,44,FALSE,1
46,12,Uninterrupted,Corn,45,TRUE,1
46,12,Uninterrupted,Corn,46,FALSE,1
46,12,Uninterrupted,Corn,47,FALSE,0
46,12,Uninterrupted,Corn,48,FALSE,0
46,12,Uninterrupted,Corn,49,FALSE,0
46,12,Uninterrupted,Corn,50,FALSE,0
46,12,Uninterrupted,Corn,51,FALSE,0
46,12,Uninterrupted,Corn,52,TRUE,0
46,12,Uninterrupted,Corn,53,FALSE,0
46,12,Uninterrupted,Corn,54,FALSE,0
46,12,Uninterrupted,Corn,55,FALSE,0
46,12,Uninterrupted,Corn,56,FALSE,1
46,12,Uninterrupted,Corn,57,FALSE,0
46,12,Uninterrupted,Corn,58,FALSE,1
46,12,Uninterrupted,Corn,59,TRUE,0
46,12,Uninterrupted,Corn,60,FALSE,1
46,12,Uninterrupted,Corn,61,FALSE,1
46,12,Uninterrupted,Corn,62,FALSE,0
46,12,Uninterrupted,Corn,63,FALSE,0
46,12,Uninterrupted,Corn,64,FALSE,1
46,12,Uninterrupted,Corn,65,TRUE,1
46,12,Uninterrupted,Corn,66,FALSE,1
46,12,Uninterrupted,Corn,67,FALSE,0
46,12,Uninterrupted,Corn,68,FALSE,1
46,12,Uninterrupted,Corn,69,FALSE,0
47,1,Interrupted,Corn,1,FALSE,0
47,1,Interrupted,Corn,2,FALSE,1
47,1,Interrupted,Corn,3,FALSE,1
47,1,Interrupted,Corn,4,FALSE,1
47,1,Interrupted,Corn,5,FALSE,1
47,1,Interrupted,Corn,6,FALSE,0
47,1,Interrupted,Corn,7,TRUE,1
47,1,Interrupted,Corn,8,FALSE,1
47,1,Interrupted,Corn,9,FALSE,1
47,1,Interrupted,Corn,10,FALSE,1
47,1,Interrupted,Corn,11,FALSE,1
47,1,Interrupted,Corn,12,FALSE,1
47,1,Interrupted,Corn,13,FALSE,0
47,1,Interrupted,Corn,14,TRUE,1
47,1,Interrupted,Corn,15,FALSE,1
47,1,Interrupted,Corn,16,FALSE,1
47,1,Interrupted,Corn,17,FALSE,1
47,1,Interrupted,Corn,18,FALSE,1
47,1,Interrupted,Corn,19,FALSE,0
47,1,Interrupted,Corn,20,FALSE,1
47,1,Interrupted,Corn,21,TRUE,0
47,1,Interrupted,Corn,22,FALSE,1
47,1,Interrupted,Corn,23,FALSE,0
47,1,Interrupted,Corn,24,FALSE,0
47,1,Interrupted,Corn,25,FALSE,1
47,1,Interrupted,Corn,26,FALSE,1
47,1,Interrupted,Corn,27,FALSE,0
47,1,Interrupted,Corn,28,FALSE,1
47,1,Interrupted,Corn,29,FALSE,1
47,1,Interrupted,Corn,30,TRUE,1
47,1,Interrupted,Corn,31,FALSE,0
47,1,Interrupted,Corn,32,FALSE,1
47,1,Interrupted,Corn,33,FALSE,0
47,1,Interrupted,Corn,34,FALSE,0
47,1,Interrupted,Corn,35,FALSE,0
47,1,Interrupted,Corn,36,FALSE,0
47,1,Interrupted,Corn,37,TRUE,0
47,1,Interrupted,Corn,38,FALSE,1
47,1,Interrupted,Corn,39,FALSE,0
47,1,Interrupted,Corn,40,FALSE,0
47,1,Interrupted,Corn,41,FALSE,0
47,1,Interrupted,Corn,42,FALSE,1
47,1,Interrupted,Corn,43,FALSE,0
47,1,Interrupted,Corn,44,FALSE,1
47,1,Interrupted,Corn,45,TRUE,1
47,1,Interrupted,Corn,46,FALSE,1
47,1,Interrupted,Corn,47,FALSE,0
47,1,Interrupted,Corn,48,FALSE,1
47,1,Interrupted,Corn,49,FALSE,0
47,1,Interrupted,Corn,50,FALSE,0
47,1,Interrupted,Corn,51,FALSE,0
47,1,Interrupted,Corn,52,TRUE,1
47,1,Interrupted,Corn,53,FALSE,0
47,1,Interrupted,Corn,54,FALSE,0
47,1,Interrupted,Corn,55,FALSE,0
47,1,Interrupted,Corn,56,FALSE,1
47,1,Interrupted,Corn,57,FALSE,0
47,1,Interrupted,Corn,58,FALSE,0
47,1,Interrupted,Corn,59,TRUE,0
47,1,Interrupted,Corn,60,FALSE,1
47,1,Interrupted,Corn,61,FALSE,1
47,1,Interrupted,Corn,62,FALSE,0
47,1,Interrupted,Corn,63,FALSE,0
47,1,Interrupted,Corn,64,FALSE,1
47,1,Interrupted,Corn,65,TRUE,1
47,1,Interrupted,Corn,66,FALSE,0
47,1,Interrupted,Corn,67,FALSE,0
47,1,Interrupted,Corn,68,FALSE,1
47,1,Interrupted,Corn,69,FALSE,0
48,9,Interrupted,Corn,1,FALSE,0
48,9,Interrupted,Corn,2,FALSE,1
48,9,Interrupted,Corn,3,FALSE,0
48,9,Interrupted,Corn,4,FALSE,0
48,9,Interrupted,Corn,5,FALSE,0
48,9,Interrupted,Corn,6,FALSE,0
48,9,Interrupted,Corn,7,TRUE,0
48,9,Interrupted,Corn,8,FALSE,0
48,9,Interrupted,Corn,9,FALSE,0
48,9,Interrupted,Corn,10,FALSE,0
48,9,Interrupted,Corn,11,FALSE,0
48,9,Interrupted,Corn,12,FALSE,0
48,9,Interrupted,Corn,13,FALSE,0
48,9,Interrupted,Corn,14,TRUE,0
48,9,Interrupted,Corn,15,FALSE,0
48,9,Interrupted,Corn,16,FALSE,0
48,9,Interrupted,Corn,17,FALSE,1
48,9,Interrupted,Corn,18,FALSE,0
48,9,Interrupted,Corn,19,FALSE,0
48,9,Interrupted,Corn,20,FALSE,1
48,9,Interrupted,Corn,21,TRUE,0
48,9,Interrupted,Corn,22,FALSE,0
48,9,Interrupted,Corn,23,FALSE,0
48,9,Interrupted,Corn,24,FALSE,1
48,9,Interrupted,Corn,25,FALSE,0
48,9,Interrupted,Corn,26,FALSE,1
48,9,Interrupted,Corn,27,FALSE,0
48,9,Interrupted,Corn,28,FALSE,0
48,9,Interrupted,Corn,29,FALSE,0
48,9,Interrupted,Corn,30,TRUE,0
48,9,Interrupted,Corn,31,FALSE,0
48,9,Interrupted,Corn,32,FALSE,0
48,9,Interrupted,Corn,33,FALSE,0
48,9,Interrupted,Corn,34,FALSE,1
48,9,Interrupted,Corn,35,FALSE,0
48,9,Interrupted,Corn,36,FALSE,0
48,9,Interrupted,Corn,37,TRUE,0
48,9,Interrupted,Corn,38,FALSE,0
48,9,Interrupted,Corn,39,FALSE,0
48,9,Interrupted,Corn,40,FALSE,0
48,9,Interrupted,Corn,41,FALSE,0
48,9,Interrupted,Corn,42,FALSE,1
48,9,Interrupted,Corn,43,FALSE,0
48,9,Interrupted,Corn,44,FALSE,0
48,9,Interrupted,Corn,45,TRUE,0
48,9,Interrupted,Corn,46,FALSE,0
48,9,Interrupted,Corn,47,FALSE,0
48,9,Interrupted,Corn,48,FALSE,0
48,9,Interrupted,Corn,49,FALSE,0
48,9,Interrupted,Corn,50,FALSE,0
48,9,Interrupted,Corn,51,FALSE,0
48,9,Interrupted,Corn,52,TRUE,0
48,9,Interrupted,Corn,53,FALSE,0
48,9,Interrupted,Corn,54,FALSE,0
48,9,Interrupted,Corn,55,FALSE,1
48,9,Interrupted,Corn,56,FALSE,1
48,9,Interrupted,Corn,57,FALSE,0
48,9,Interrupted,Corn,58,FALSE,1
48,9,Interrupted,Corn,59,TRUE,0
48,9,Interrupted,Corn,60,FALSE,0
48,9,Interrupted,Corn,61,FALSE,0
48,9,Interrupted,Corn,62,FALSE,0
48,9,Interrupted,Corn,63,FALSE,0
48,9,Interrupted,Corn,64,FALSE,1
48,9,Interrupted,Corn,65,TRUE,0
48,9,Interrupted,Corn,66,FALSE,0
48,9,Interrupted,Corn,67,FALSE,0
48,9,Interrupted,Corn,68,FALSE,0
48,9,Interrupted,Corn,69,FALSE,0
49,14,Interrupted,Corn,1,FALSE,0
49,14,Interrupted,Corn,2,FALSE,1
49,14,Interrupted,Corn,3,FALSE,0
49,14,Interrupted,Corn,4,FALSE,1
49,14,Interrupted,Corn,5,FALSE,1
49,14,Interrupted,Corn,6,FALSE,1
49,14,Interrupted,Corn,7,TRUE,1
49,14,Interrupted,Corn,8,FALSE,1
49,14,Interrupted,Corn,9,FALSE,0
49,14,Interrupted,Corn,10,FALSE,0
49,14,Interrupted,Corn,11,FALSE,1
49,14,Interrupted,Corn,12,FALSE,1
49,14,Interrupted,Corn,13,FALSE,0
49,14,Interrupted,Corn,14,TRUE,1
49,14,Interrupted,Corn,15,FALSE,1
49,14,Interrupted,Corn,16,FALSE,0
49,14,Interrupted,Corn,17,FALSE,1
49,14,Interrupted,Corn,18,FALSE,1
49,14,Interrupted,Corn,19,FALSE,0
49,14,Interrupted,Corn,20,FALSE,1
49,14,Interrupted,Corn,21,TRUE,0
49,14,Interrupted,Corn,22,FALSE,1
49,14,Interrupted,Corn,23,FALSE,0
49,14,Interrupted,Corn,24,FALSE,0
49,14,Interrupted,Corn,25,FALSE,1
49,14,Interrupted,Corn,26,FALSE,1
49,14,Interrupted,Corn,27,FALSE,0
49,14,Interrupted,Corn,28,FALSE,0
49,14,Interrupted,Corn,29,FALSE,1
49,14,Interrupted,Corn,30,TRUE,1
49,14,Interrupted,Corn,31,FALSE,1
49,14,Interrupted,Corn,32,FALSE,1
49,14,Interrupted,Corn,33,FALSE,1
49,14,Interrupted,Corn,34,FALSE,1
49,14,Interrupted,Corn,35,FALSE,0
49,14,Interrupted,Corn,36,FALSE,0
49,14,Interrupted,Corn,37,TRUE,0
49,14,Interrupted,Corn,38,FALSE,0
49,14,Interrupted,Corn,39,FALSE,0
49,14,Interrupted,Corn,40,FALSE,0
49,14,Interrupted,Corn,41,FALSE,0
49,14,Interrupted,Corn,42,FALSE,1
49,14,Interrupted,Corn,43,FALSE,0
49,14,Interrupted,Corn,44,FALSE,0
49,14,Interrupted,Corn,45,TRUE,0
49,14,Interrupted,Corn,46,FALSE,0
49,14,Interrupted,Corn,47,FALSE,1
49,14,Interrupted,Corn,48,FALSE,1
49,14,Interrupted,Corn,49,FALSE,0
49,14,Interrupted,Corn,50,FALSE,0
49,14,Interrupted,Corn,51,FALSE,0
49,14,Interrupted,Corn,52,TRUE,1
49,14,Interrupted,Corn,53,FALSE,0
49,14,Interrupted,Corn,54,FALSE,0
49,14,Interrupted,Corn,55,FALSE,0
49,14,Interrupted,Corn,56,FALSE,0
49,14,Interrupted,Corn,57,FALSE,0
49,14,Interrupted,Corn,58,FALSE,0
49,14,Interrupted,Corn,59,TRUE,1
49,14,Interrupted,Corn,60,FALSE,1
49,14,Interrupted,Corn,61,FALSE,1
49,14,Interrupted,Corn,62,FALSE,0
49,14,Interrupted,Corn,63,FALSE,0
49,14,Interrupted,Corn,64,FALSE,1
49,14,Interrupted,Corn,65,TRUE,1
49,14,Interrupted,Corn,66,FALSE,1
49,14,Interrupted,Corn,67,FALSE,0
49,14,Interrupted,Corn,68,FALSE,1
49,14,Interrupted,Corn,69,FALSE,0
5,25,Uninterrupted,Corn,1,FALSE,1
5,25,Uninterrupted,Corn,2,FALSE,1
5,25,Uninterrupted,Corn,3,FALSE,0
5,25,Uninterrupted,Corn,4,FALSE,0
5,25,Uninterrupted,Corn,5,FALSE,0
5,25,Uninterrupted,Corn,6,FALSE,0
5,25,Uninterrupted,Corn,7,TRUE,1
5,25,Uninterrupted,Corn,8,FALSE,0
5,25,Uninterrupted,Corn,9,FALSE,0
5,25,Uninterrupted,Corn,10,FALSE,0
5,25,Uninterrupted,Corn,11,FALSE,1
5,25,Uninterrupted,Corn,12,FALSE,1
5,25,Uninterrupted,Corn,13,FALSE,0
5,25,Uninterrupted,Corn,14,TRUE,0
5,25,Uninterrupted,Corn,15,FALSE,0
5,25,Uninterrupted,Corn,16,FALSE,0
5,25,Uninterrupted,Corn,17,FALSE,1
5,25,Uninterrupted,Corn,18,FALSE,1
5,25,Uninterrupted,Corn,19,FALSE,0
5,25,Uninterrupted,Corn,20,FALSE,0
5,25,Uninterrupted,Corn,21,TRUE,1
5,25,Uninterrupted,Corn,22,FALSE,1
5,25,Uninterrupted,Corn,23,FALSE,0
5,25,Uninterrupted,Corn,24,FALSE,0
5,25,Uninterrupted,Corn,25,FALSE,0
5,25,Uninterrupted,Corn,26,FALSE,1
5,25,Uninterrupted,Corn,27,FALSE,1
5,25,Uninterrupted,Corn,28,FALSE,0
5,25,Uninterrupted,Corn,29,FALSE,0
5,25,Uninterrupted,Corn,30,TRUE,1
5,25,Uninterrupted,Corn,31,FALSE,1
5,25,Uninterrupted,Corn,32,FALSE,1
5,25,Uninterrupted,Corn,33,FALSE,0
5,25,Uninterrupted,Corn,34,FALSE,0
5,25,Uninterrupted,Corn,35,FALSE,0
5,25,Uninterrupted,Corn,36,FALSE,0
5,25,Uninterrupted,Corn,37,TRUE,0
5,25,Uninterrupted,Corn,38,FALSE,0
5,25,Uninterrupted,Corn,39,FALSE,0
5,25,Uninterrupted,Corn,40,FALSE,0
5,25,Uninterrupted,Corn,41,FALSE,0
5,25,Uninterrupted,Corn,42,FALSE,0
5,25,Uninterrupted,Corn,43,FALSE,0
5,25,Uninterrupted,Corn,44,FALSE,0
5,25,Uninterrupted,Corn,45,TRUE,0
5,25,Uninterrupted,Corn,46,FALSE,1
5,25,Uninterrupted,Corn,47,FALSE,0
5,25,Uninterrupted,Corn,48,FALSE,1
5,25,Uninterrupted,Corn,49,FALSE,0
5,25,Uninterrupted,Corn,50,FALSE,0
5,25,Uninterrupted,Corn,51,FALSE,1
5,25,Uninterrupted,Corn,52,TRUE,1
5,25,Uninterrupted,Corn,53,FALSE,0
5,25,Uninterrupted,Corn,54,FALSE,0
5,25,Uninterrupted,Corn,55,FALSE,1
5,25,Uninterrupted,Corn,56,FALSE,1
5,25,Uninterrupted,Corn,57,FALSE,0
5,25,Uninterrupted,Corn,58,FALSE,1
5,25,Uninterrupted,Corn,59,TRUE,0
5,25,Uninterrupted,Corn,60,FALSE,1
5,25,Uninterrupted,Corn,61,FALSE,1
5,25,Uninterrupted,Corn,62,FALSE,0
5,25,Uninterrupted,Corn,63,FALSE,0
5,25,Uninterrupted,Corn,64,FALSE,1
5,25,Uninterrupted,Corn,65,TRUE,0
5,25,Uninterrupted,Corn,66,FALSE,1
5,25,Uninterrupted,Corn,67,FALSE,1
5,25,Uninterrupted,Corn,68,FALSE,1
5,25,Uninterrupted,Corn,69,FALSE,0
50,17,Jumbled,Corn,1,FALSE,0
50,17,Jumbled,Corn,2,FALSE,1
50,17,Jumbled,Corn,3,FALSE,0
50,17,Jumbled,Corn,4,FALSE,0
50,17,Jumbled,Corn,5,FALSE,0
50,17,Jumbled,Corn,6,FALSE,1
50,17,Jumbled,Corn,7,TRUE,0
50,17,Jumbled,Corn,8,FALSE,0
50,17,Jumbled,Corn,9,FALSE,0
50,17,Jumbled,Corn,10,FALSE,0
50,17,Jumbled,Corn,11,FALSE,1
50,17,Jumbled,Corn,12,FALSE,1
50,17,Jumbled,Corn,13,FALSE,0
50,17,Jumbled,Corn,14,TRUE,0
50,17,Jumbled,Corn,15,FALSE,1
50,17,Jumbled,Corn,16,FALSE,0
50,17,Jumbled,Corn,17,FALSE,0
50,17,Jumbled,Corn,18,FALSE,0
50,17,Jumbled,Corn,19,FALSE,0
50,17,Jumbled,Corn,20,FALSE,0
50,17,Jumbled,Corn,21,TRUE,0
50,17,Jumbled,Corn,22,FALSE,1
50,17,Jumbled,Corn,23,FALSE,0
50,17,Jumbled,Corn,24,FALSE,0
50,17,Jumbled,Corn,25,FALSE,0
50,17,Jumbled,Corn,26,FALSE,1
50,17,Jumbled,Corn,27,FALSE,0
50,17,Jumbled,Corn,28,FALSE,0
50,17,Jumbled,Corn,29,FALSE,0
50,17,Jumbled,Corn,30,TRUE,1
50,17,Jumbled,Corn,31,FALSE,1
50,17,Jumbled,Corn,32,FALSE,1
50,17,Jumbled,Corn,33,FALSE,0
50,17,Jumbled,Corn,34,FALSE,0
50,17,Jumbled,Corn,35,FALSE,0
50,17,Jumbled,Corn,36,FALSE,0
50,17,Jumbled,Corn,37,TRUE,0
50,17,Jumbled,Corn,38,FALSE,0
50,17,Jumbled,Corn,39,FALSE,0
50,17,Jumbled,Corn,40,FALSE,1
50,17,Jumbled,Corn,41,FALSE,1
50,17,Jumbled,Corn,42,FALSE,1
50,17,Jumbled,Corn,43,FALSE,0
50,17,Jumbled,Corn,44,FALSE,1
50,17,Jumbled,Corn,45,TRUE,1
50,17,Jumbled,Corn,46,FALSE,0
50,17,Jumbled,Corn,47,FALSE,0
50,17,Jumbled,Corn,48,FALSE,0
50,17,Jumbled,Corn,49,FALSE,0
50,17,Jumbled,Corn,50,FALSE,0
50,17,Jumbled,Corn,51,FALSE,0
50,17,Jumbled,Corn,52,TRUE,0
50,17,Jumbled,Corn,53,FALSE,0
50,17,Jumbled,Corn,54,FALSE,0
50,17,Jumbled,Corn,55,FALSE,1
50,17,Jumbled,Corn,56,FALSE,1
50,17,Jumbled,Corn,57,FALSE,0
50,17,Jumbled,Corn,58,FALSE,0
50,17,Jumbled,Corn,59,TRUE,0
50,17,Jumbled,Corn,60,FALSE,1
50,17,Jumbled,Corn,61,FALSE,1
50,17,Jumbled,Corn,62,FALSE,0
50,17,Jumbled,Corn,63,FALSE,0
50,17,Jumbled,Corn,64,FALSE,1
50,17,Jumbled,Corn,65,TRUE,0
50,17,Jumbled,Corn,66,FALSE,0
50,17,Jumbled,Corn,67,FALSE,0
50,17,Jumbled,Corn,68,FALSE,0
50,17,Jumbled,Corn,69,FALSE,0
51,11,Jumbled,Corn,1,FALSE,0
51,11,Jumbled,Corn,2,FALSE,0
51,11,Jumbled,Corn,3,FALSE,0
51,11,Jumbled,Corn,4,FALSE,0
51,11,Jumbled,Corn,5,FALSE,0
51,11,Jumbled,Corn,6,FALSE,0
51,11,Jumbled,Corn,7,TRUE,0
51,11,Jumbled,Corn,8,FALSE,0
51,11,Jumbled,Corn,9,FALSE,0
51,11,Jumbled,Corn,10,FALSE,0
51,11,Jumbled,Corn,11,FALSE,0
51,11,Jumbled,Corn,12,FALSE,0
51,11,Jumbled,Corn,13,FALSE,0
51,11,Jumbled,Corn,14,TRUE,0
51,11,Jumbled,Corn,15,FALSE,0
51,11,Jumbled,Corn,16,FALSE,0
51,11,Jumbled,Corn,17,FALSE,0
51,11,Jumbled,Corn,18,FALSE,0
51,11,Jumbled,Corn,19,FALSE,0
51,11,Jumbled,Corn,20,FALSE,0
51,11,Jumbled,Corn,21,TRUE,0
51,11,Jumbled,Corn,22,FALSE,0
51,11,Jumbled,Corn,23,FALSE,0
51,11,Jumbled,Corn,24,FALSE,0
51,11,Jumbled,Corn,25,FALSE,0
51,11,Jumbled,Corn,26,FALSE,1
51,11,Jumbled,Corn,27,FALSE,0
51,11,Jumbled,Corn,28,FALSE,0
51,11,Jumbled,Corn,29,FALSE,0
51,11,Jumbled,Corn,30,TRUE,0
51,11,Jumbled,Corn,31,FALSE,0
51,11,Jumbled,Corn,32,FALSE,0
51,11,Jumbled,Corn,33,FALSE,1
51,11,Jumbled,Corn,34,FALSE,1
51,11,Jumbled,Corn,35,FALSE,0
51,11,Jumbled,Corn,36,FALSE,0
51,11,Jumbled,Corn,37,TRUE,0
51,11,Jumbled,Corn,38,FALSE,0
51,11,Jumbled,Corn,39,FALSE,0
51,11,Jumbled,Corn,40,FALSE,0
51,11,Jumbled,Corn,41,FALSE,0
51,11,Jumbled,Corn,42,FALSE,1
51,11,Jumbled,Corn,43,FALSE,0
51,11,Jumbled,Corn,44,FALSE,1
51,11,Jumbled,Corn,45,TRUE,0
51,11,Jumbled,Corn,46,FALSE,0
51,11,Jumbled,Corn,47,FALSE,0
51,11,Jumbled,Corn,48,FALSE,1
51,11,Jumbled,Corn,49,FALSE,0
51,11,Jumbled,Corn,50,FALSE,0
51,11,Jumbled,Corn,51,FALSE,0
51,11,Jumbled,Corn,52,TRUE,0
51,11,Jumbled,Corn,53,FALSE,0
51,11,Jumbled,Corn,54,FALSE,0
51,11,Jumbled,Corn,55,FALSE,0
51,11,Jumbled,Corn,56,FALSE,0
51,11,Jumbled,Corn,57,FALSE,0
51,11,Jumbled,Corn,58,FALSE,0
51,11,Jumbled,Corn,59,TRUE,0
51,11,Jumbled,Corn,60,FALSE,1
51,11,Jumbled,Corn,61,FALSE,0
51,11,Jumbled,Corn,62,FALSE,0
51,11,Jumbled,Corn,63,FALSE,0
51,11,Jumbled,Corn,64,FALSE,1
51,11,Jumbled,Corn,65,TRUE,0
51,11,Jumbled,Corn,66,FALSE,1
51,11,Jumbled,Corn,67,FALSE,0
51,11,Jumbled,Corn,68,FALSE,1
51,11,Jumbled,Corn,69,FALSE,0
52,29,Uninterrupted,Corn,1,FALSE,0
52,29,Uninterrupted,Corn,2,FALSE,1
52,29,Uninterrupted,Corn,3,FALSE,0
52,29,Uninterrupted,Corn,4,FALSE,0
52,29,Uninterrupted,Corn,5,FALSE,0
52,29,Uninterrupted,Corn,6,FALSE,0
52,29,Uninterrupted,Corn,7,TRUE,0
52,29,Uninterrupted,Corn,8,FALSE,0
52,29,Uninterrupted,Corn,9,FALSE,0
52,29,Uninterrupted,Corn,10,FALSE,0
52,29,Uninterrupted,Corn,11,FALSE,1
52,29,Uninterrupted,Corn,12,FALSE,1
52,29,Uninterrupted,Corn,13,FALSE,0
52,29,Uninterrupted,Corn,14,TRUE,0
52,29,Uninterrupted,Corn,15,FALSE,0
52,29,Uninterrupted,Corn,16,FALSE,0
52,29,Uninterrupted,Corn,17,FALSE,1
52,29,Uninterrupted,Corn,18,FALSE,0
52,29,Uninterrupted,Corn,19,FALSE,0
52,29,Uninterrupted,Corn,20,FALSE,0
52,29,Uninterrupted,Corn,21,TRUE,0
52,29,Uninterrupted,Corn,22,FALSE,1
52,29,Uninterrupted,Corn,23,FALSE,0
52,29,Uninterrupted,Corn,24,FALSE,0
52,29,Uninterrupted,Corn,25,FALSE,0
52,29,Uninterrupted,Corn,26,FALSE,1
52,29,Uninterrupted,Corn,27,FALSE,0
52,29,Uninterrupted,Corn,28,FALSE,0
52,29,Uninterrupted,Corn,29,FALSE,0
52,29,Uninterrupted,Corn,30,TRUE,1
52,29,Uninterrupted,Corn,31,FALSE,0
52,29,Uninterrupted,Corn,32,FALSE,0
52,29,Uninterrupted,Corn,33,FALSE,0
52,29,Uninterrupted,Corn,34,FALSE,1
52,29,Uninterrupted,Corn,35,FALSE,0
52,29,Uninterrupted,Corn,36,FALSE,0
52,29,Uninterrupted,Corn,37,TRUE,0
52,29,Uninterrupted,Corn,38,FALSE,0
52,29,Uninterrupted,Corn,39,FALSE,0
52,29,Uninterrupted,Corn,40,FALSE,0
52,29,Uninterrupted,Corn,41,FALSE,0
52,29,Uninterrupted,Corn,42,FALSE,1
52,29,Uninterrupted,Corn,43,FALSE,0
52,29,Uninterrupted,Corn,44,FALSE,0
52,29,Uninterrupted,Corn,45,TRUE,0
52,29,Uninterrupted,Corn,46,FALSE,0
52,29,Uninterrupted,Corn,47,FALSE,0
52,29,Uninterrupted,Corn,48,FALSE,0
52,29,Uninterrupted,Corn,49,FALSE,0
52,29,Uninterrupted,Corn,50,FALSE,0
52,29,Uninterrupted,Corn,51,FALSE,0
52,29,Uninterrupted,Corn,52,TRUE,0
52,29,Uninterrupted,Corn,53,FALSE,0
52,29,Uninterrupted,Corn,54,FALSE,0
52,29,Uninterrupted,Corn,55,FALSE,0
52,29,Uninterrupted,Corn,56,FALSE,1
